admin1,lat,lon,country_code3,geonameid,place_name,feature_class,feature_code,doc_id,word,country_predicted,country_conf,continent,lcount
Sistan and Baluchestan,28.5,60.5,IRN,1159456,Sistan and Baluchestan,A,ADM1,2377285,Baluchestan,IRN,0.9994156360626221,AS,11
Qom,34.75,51.0,IRN,443794,Qom,A,ADM1,2377285,Qom,IRN,0.9993281364440918,AS,3
Tehrān,35.69439000000001,51.42151,IRN,112931,Tehran,P,PPLC,2377285,Tehran,IRN,0.9999812841415404,AS,6
Kerman,29.75,57.25,IRN,128231,Kerman,A,ADM1,2377285,Kerman,IRN,0.9993281364440918,AS,6
Hormozgan,27.75,56.5,IRN,131222,Hormozgan,A,ADM1,2377285,Hormozgan,IRN,0.9998397827148438,AS,9
,12.5,-1.66667,BFA,2361809,Burkina Faso,A,PCLI,2377437,Burkina Faso,BFA,0.999810516834259,AF,11
,12.5,-1.66667,BFA,2361809,Burkina Faso,A,PCLI,2377437,Burkina,BFA,0.999810516834259,AF,7
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,2377485,Beijing,CHN,0.99993097782135,AS,7
Dhaka,23.83333,90.25,BGD,1337179,Dhaka Division,A,ADM1,2377520,Dhaka,BGD,0.999810516834259,AS,5
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,2377520,Bangladesh,BGD,0.999810516834259,AS,10
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,2377528,Taiwan,TWN,0.999810516834259,AS,6
Minnesota,44.97163,-93.23439,USA,5051078,University of Minnesota Hospitals and Clinics Heliport,S,AIRH,2377528,clinics,USA,0.9755926728248596,NA,7
Jakarta,-6.21462,106.84513,IDN,1642911,Jakarta,P,PPLC,2377552,Jakarta,IDN,0.999810516834259,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2377577,China,CHN,0.9999233484268188,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2377587,China,CHN,0.9999233484268188,AS,5
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,2377635,Taiwan,TWN,0.99993097782135,AS,6
Queensland,-27.44573,153.02993999999995,AUS,7839562,Brisbane,A,ADM2,2377674,Brisbane,AUS,0.9971505999565125,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,2377674,Australia,AUS,0.999810516834259,OC,9
Oklahoma,35.44951,-97.3967,USA,4542765,Midwest City,P,PPL,2377740,Midwest,USA,0.9614787697792052,NA,7
Liaoning,41.30409,124.13716,CHN,7397854,Mapi Janggou,P,PPL,2377740,MDPI,CHN,0.8828383088111877,AS,4
Oslo,59.91273,10.74609,NOR,3143244,Oslo,P,PPLC,2377758,Oslo,NOR,0.9881994724273682,EU,4
Île-de-France,48.85339000000001,2.34864,FRA,2988506,Paris,A,ADM3,2377758,Paris,FRA,0.9881994724273682,EU,5
Madrid,40.40225,-3.71029,ESP,6355233,Provincia de Madrid,A,ADM2,2377758,Madrid,ESP,0.9647448658943176,EU,6
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,2377817,Iran,IRN,0.9999812841415404,AS,4
Ardabīl,37.61837,48.52928,IRN,128008,Khalkhāl,P,PPLA2,2377817,Khalkhal,IRN,0.9998397827148438,AS,8
,60.0,100.0,RUS,2017370,Russian Federation,A,PCLI,2377850,Russia,RUS,0.9970377683639526,EU,6
Komi Republic,64.0,54.0,RUS,545854,Komi,A,ADM1,2377850,Komi Republic,RUS,0.99310302734375,EU,12
Komi Republic,61.67641999999999,50.80994000000001,RUS,485239,Syktyvkar,P,PPLA,2377850,Syktyvkar,RUS,0.9972315430641174,EU,9
Arkhangelskaya,64.0,44.0,RUS,581043,Arkhangel’skaya Oblast’,A,ADM1,2377850,Arkhangelsk,RUS,0.9926437735557556,EU,11
,62.0,15.0,SWE,2661886,Kingdom of Sweden,A,PCLI,2377856,Sweden,SWE,0.999810516834259,EU,6
Khulna,22.31107,89.1134,BGD,1200679,Iswaripur,P,PPL,2377877,Iswaripur,BGD,0.9375070929527284,AS,9
Chhattisgarh,20.45013,81.06913,IND,10444939,Kusumtola,P,PPL,2377877,Kusumtala,IND,0.9375070929527284,AS,9
,54.75844,-2.69531,GBR,2635167,United Kingdom of Great Britain and Northern Ireland,A,PCLI,2377878,United Kingdom,GBR,0.99993097782135,EU,13
England,51.50853,-0.12574000000000002,GBR,2643743,London,P,PPLC,2377879,London,GBR,0.9647448658943176,EU,6
,15.5,101.0,THA,1605651,Kingdom of Thailand,A,PCLI,2377905,Thailand,THA,0.9999812841415404,AS,8
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,2377968,Brazil,BRA,0.999810516834259,SA,6
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,2377970,Brazil,BRA,0.9999812841415404,SA,6
Rio de Janeiro,-22.25,-42.5,BRA,3451189,Rio de Janeiro,A,ADM1,2377970,Rio de Janeiro,BRA,0.9993281364440918,SA,12
,51.5,10.5,DEU,2921044,Federal Republic of Germany,A,PCLI,2377971,Germany,DEU,0.9999812841415404,EU,7
Murmansk,68.97917,33.09251,RUS,524305,Murmansk,P,PPLA,2378014,Murmansk,RUS,0.99310302734375,EU,8
,60.0,100.0,RUS,2017370,Russian Federation,A,PCLI,2378014,Russia,RUS,0.9970377683639526,EU,6
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,2378041,IraqAn,IRN,0.9996843338012696,AS,6
,33.0,44.0,IRQ,99237,Republic of Iraq,A,PCLI,2378041,Iraq,IRQ,1.0,AS,4
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,2378041,Iran,IRN,0.9999994039535522,AS,4
,29.5,47.75,KWT,285570,State of Kuwait,A,PCLI,2378041,Kuwait,KWT,0.999953269958496,AS,6
,25.0,45.0,SAU,102358,Kingdom of Saudi Arabia,A,PCLI,2378041,Saudi Arabia,SAU,0.999953269958496,AS,11
Mayorality of Baghdad,33.34058,44.40088,IRQ,98182,Baghdad,P,PPLC,2378041,Baghdad,IRQ,0.9999992847442628,AS,7
Wāsiţ,32.75,45.41667,IRQ,89693,Muhafazat Wasit,A,ADM1,2378041,Wasit,IRQ,0.9995145797729492,AS,5
Al Qādisīyah,31.99289000000001,44.92552,IRQ,99762,Ad Dīwānīyah,P,PPLA,2378041,Diwaniyah,IRQ,0.9999991655349731,AS,9
Dhi Qar,31.25,46.25,IRQ,97019,Muḩāfaz̧at Dhī Qār,A,ADM1,2378041,Nasiriyah,IRQ,0.9999991655349731,AS,9
Dhi Qar,31.25,46.25,IRQ,97019,Muḩāfaz̧at Dhī Qār,A,ADM1,2378041,Thi Qar,IRQ,0.9999945163726808,AS,6
,13.0,105.0,KHM,1831722,Kingdom of Cambodia,A,PCLI,2378042,Cambodia,KHM,0.99993097782135,AS,8
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,2378059,Ethiopia,ETH,0.9999812841415404,AF,8
Colorado,39.00027,-105.50083,USA,5417618,Colorado,A,ADM1,2378109,Colorado,USA,0.9213235974311828,NA,8
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,2378129,Iran,IRN,0.9999812841415404,AS,4
Markazi,34.09493,49.69809,IRN,143127,Arāk,P,PPLA,2378129,Arak,IRN,0.9974783062934875,AS,4
Yogyakarta,-7.8008,110.34393,IDN,1621176,Daerah Istimewa Yogyakarta,A,ADM1,2378196,Yogyakarta,IDN,0.9881994724273682,AS,10
,47.33333,13.333329999999998,AUT,2782113,Republic of Austria,A,PCLI,2378198,Austria,AUT,0.9999674558639526,EU,7
,51.5,10.5,DEU,2921044,Federal Republic of Germany,A,PCLI,2378198,Germany,DEU,0.9986525177955629,EU,7
,52.0,20.0,POL,798544,Republic of Poland,A,PCLI,2378198,Poland,POL,0.9886788725852966,EU,6
,48.66667,19.5,SVK,3057568,Slovak Republic,A,PCLI,2378198,Slovakia,SVK,0.9886788725852966,EU,8
South Carolina,32.77657,-79.93092,USA,4574324,Charleston,P,PPLA2,2378285,Charleston,USA,0.9971505999565125,NA,10
South Carolina,34.00043,-81.00009,USA,4597040,South Carolina,A,ADM1,2378285,South Carolina,USA,0.999810516834259,NA,13
,32.0,53.0,IRN,130758,Islamic Republic of Iran,A,PCLI,2378292,Iran,IRN,0.99993097782135,AS,4
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,2378320,Vietnam,VNM,0.999810516834259,AS,7
Vĩnh Long,10.11667,106.03333,VNM,1592105,Ấp Thăng Bình,P,PPL,2378320,Thang Binh,VNM,0.999810516834259,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2378358,China,CHN,0.9999991655349731,AS,5
Yunnan,25.0,101.5,CHN,1785694,Yunnan Sheng,A,ADM1,2378358,Yunnan,CHN,0.9999754428863524,AS,6
Sichuan,30.5,102.66667,CHN,1794299,Sichuan Sheng,A,ADM1,2378358,Sichuan,CHN,0.9999754428863524,AS,7
Sichuan,31.51601,106.401,CHN,1805742,Jincheng,P,PPL,2378358,Yilong,CHN,0.9999958276748656,AS,6
,-10.0,-75.25,PER,3932488,Republic of Peru,A,PCLI,2378427,Peru,PER,0.9999674558639526,SA,4
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,2378548,Brazil,BRA,0.99993097782135,SA,6
São Paulo,-22.0,-49.0,BRA,3448433,São Paulo,A,ADM1,2378548,São Paulo,BRA,0.9975010752677916,SA,7
Pernambuco,-8.01175,-34.95291,BRA,6320570,Recife,A,ADM2,2378548,Recife,BRA,0.99993097782135,SA,6
Rio de Janeiro,-22.25,-42.5,BRA,3451189,Rio de Janeiro,A,ADM1,2378548,Rio de Janeiro,BRA,0.9975010752677916,SA,12
England,51.50853,-0.12574000000000002,GBR,2643743,London,P,PPLC,2378567,london,GBR,0.9991698265075684,EU,6
England,51.50853,-0.12574000000000002,GBR,2643743,London,P,PPLC,2378567,London,GBR,0.9991698265075684,EU,6
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,2378613,Pakistan,PAK,1.0,AS,8
Buenos Aires F.D.,-34.0,-64.0,ARG,3865483,Argentine Republic,A,PCLI,2378801,Argentina,ARG,0.999810516834259,SA,9
Entre Ríos Province,-32.0,-59.0,ARG,3434137,Entre Ríos Province,A,ADM1,2378801,Entre Ríos,ARG,0.959717869758606,SA,8
California,37.25022,-119.75126000000002,USA,5332921,California,A,ADM1,2379596,California,USA,0.93927663564682,NA,10
,1.0,38.0,KEN,192950,Republic of Kenya,A,PCLI,2389352,Kenya,KEN,0.99993097782135,AF,5
,15.5,101.0,THA,1605651,Kingdom of Thailand,A,PCLI,2390305,Thailand,THA,0.999810516834259,AS,8
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,2391315,Ethiopia,ETH,0.999810516834259,AF,8
,13.08333,-61.2,VCT,3577815,Saint Vincent and the Grenadines,A,PCLI,2395560,St. Vincent,VCT,0.9647448658943176,NA,9
,25.04082,-77.37122,BHS,3572887,Commonwealth of The Bahamas,A,PCLI,2395572,Bahamas,BHS,0.999996781349182,NA,7
Western Australia,-31.97619000000001,115.90525,AUS,8478275,Victoria Park,P,PPLX,2397266,Victoria,AUS,0.93927663564682,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,2397266,Australia,AUS,0.999810516834259,OC,9
Porto,41.14961,-8.61099,PRT,2735943,Porto,P,PPLA,2397269,Porto,PRT,0.9647448658943176,EU,5
New York,40.71427,-74.00596999999998,USA,5128581,New York City,P,PPL,2399004,New York City,USA,0.9647448658943176,NA,11
Brussels Capital,50.85045,4.3487800000000005,BEL,2800866,Brussels,P,PPLC,2399549,Brussels,BEL,0.9647448658943176,EU,8
North Holland,52.37302,4.89856,NLD,2759793,Gemeente Amsterdam,A,ADM2,2399549,Amsterdam,NLD,0.9647448658943176,EU,9
São Paulo,-22.0,-49.0,BRA,3448433,São Paulo,A,ADM1,2400150,São Paulo,BRA,0.9975010752677916,SA,7
,-10.0,-55.0,BRA,3469034,Federative Republic of Brazil,A,PCLI,2400150,Brazil,BRA,0.99993097782135,SA,6
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,2400550,Ethiopia,ETH,0.999810516834259,AF,8
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,2402814,Bangladesh,BGD,0.999810516834259,AS,10
Dhaka,24.06077,90.59398,BGD,1191173,Phulbāria,P,PPL,2402814,Fulbaria,BGD,0.9972315430641174,AS,8
Bali,-8.5,115.0,IDN,1650535,Provinsi Bali,A,ADM1,2402993,Bali,IDN,0.93927663564682,AS,4
,-5.0,120.0,IDN,1643084,Republic of Indonesia,A,PCLI,2402993,Indonesia,IDN,0.999810516834259,AS,9
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,2408688,India,IND,0.9999233484268188,AS,5
Gujarat,21.19594,72.83023,IND,1255364,Sūrat,P,PPL,2408688,Surat,IND,0.99893718957901,AS,5
Karnataka,13.0,77.58333,IND,1277331,Bangalore Urban,A,ADM2,2408694,Bangalore,IND,0.9991698265075684,AS,9
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,2408694,India,IND,0.9999233484268188,AS,5
Karnataka,14.666670000000002,75.83333,IND,1267701,State of Karnataka,A,ADM1,2408694,Karnataka,IND,0.99993097782135,AS,9
Guangdong,23.37327,113.51219,CHN,1809857,Guangzhou Shi,A,ADM2,2408724,Guangzhou,CHN,0.999810516834259,AS,9
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2408724,China,CHN,0.9997636675834656,AS,5
,13.0,122.0,PHL,1694008,Republic of the Philippines,A,PCLI,2408740,Philippines,PHL,0.999810516834259,AS,11
,60.0,100.0,RUS,2017370,Russian Federation,A,PCLI,2409875,Russia,RUS,0.9970377683639526,EU,6
Moscow Oblast,55.81363,36.71631,RUS,524925,Moscow Oblast,A,ADM1,2409875,Moscow,RUS,0.9971505999565125,EU,6
Krasnoyarskiy,58.0,93.0,RUS,1502020,Krasnoyarskiy Kray,A,ADM1,2409875,Krasnoyarsk,RUS,0.9729366302490234,EU,11
Rostov,47.44032,41.08083,RUS,501165,Rostovskaya Oblast’,A,ADM1,2409875,Rostov,RUS,0.959717869758606,EU,6
Metro Manila,14.6042,120.9822,PHL,1701668,Manila,P,PPLC,2414127,Manila,PHL,0.9991698265075684,AS,6
,13.0,122.0,PHL,1694008,Republic of the Philippines,A,PCLI,2414127,Philippines,PHL,0.99993097782135,AS,11
Limpopo,-24.03724,27.66007,ZAF,949800,Terminalia,S,FRM,2414127,Terminalia,ZAF,0.947364628314972,AF,10
Taipei,24.94702,121.58175,TWN,1665148,Taipei,A,ADM2,2414804,Taipei,TWN,0.9999852180480956,AS,6
Taiwan,23.70701,120.38481000000002,TWN,1665194,Yunlin,A,ADM2,2414804,Yunlin,TWN,0.9973410964012146,AS,6
,24.0,121.0,TWN,1668284,Taiwan,A,PCLI,2414804,Taiwan,TWN,0.9999852180480956,AS,6
Taiwan,25.083,121.55331,TWN,1668338,Taipei City,A,ADM2,2414804,Taipei City,TWN,0.9995222091674804,AS,10
,51.5,10.5,DEU,2921044,Federal Republic of Germany,A,PCLI,2414804,Germany,DEU,0.99957937002182,EU,7
Florida,27.87307,-82.51007,USA,6955101,Tampa-St. Petersburg-Clearwater,L,RGNE,2417749,St. Petersburg,USA,0.9881994724273682,NA,12
Texas,30.10361,-97.31201,USA,4672581,Bastrop County,A,ADM2,2418301,Bastrop,USA,0.999810516834259,NA,7
Texas,31.25044,-99.25061,USA,4736286,Texas,A,ADM1,2418301,Texas,USA,0.9971505999565125,NA,5
La Libertad,-8.11599,-79.02998000000002,PER,3691175,Trujillo,P,PPLA,2418755,Trujillo,PER,0.9999054670333862,SA,8
,-10.0,-75.25,PER,3932488,Republic of Peru,A,PCLI,2418755,Peru,PER,0.9999951124191284,SA,4
Geneva,46.20222,6.14569,CHE,2660646,Genève,P,PPLA,2418755,Geneva,CHE,0.9993017911911012,EU,6
,47.00016,8.01427,CHE,2658434,Switzerland,A,PCLI,2418755,Switzerland,CHE,0.9998940229415894,EU,11
Massachusetts,42.36565,-71.10831999999998,USA,6254926,Massachusetts,A,ADM1,2418755,Massachusetts,USA,0.9967665672302246,NA,13
,39.0,141.0,JPN,2110769,Tōhoku Chihō,L,RGN,2422421,Tohoku,JPN,0.9891147613525392,AS,6
Miyagi,38.44938,140.92623999999995,JPN,2111888,Miyagi-ken,A,ADM1,2422421,Miyagi,JPN,0.9975010752677916,AS,6
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,2422421,Japan,JPN,0.99993097782135,AS,5
Miyagi,38.44938,140.92623999999995,JPN,2111888,Miyagi-ken,A,ADM1,2422421,Miyagi Prefecture,JPN,0.99993097782135,AS,16
Western Region,0.18333,30.08333,UGA,232066,Kasese,P,PPLA2,2423798,Kasese,UGA,0.9375070929527284,AF,6
Western Region,-0.08428,29.76731,UGA,8657746,Nyakiyumbu,A,ADM4,2423798,Nyakiyumbu,UGA,0.9375070929527284,AF,10
,39.0,22.0,GRC,390903,Hellenic Republic,A,PCLI,2423893,Greece,GRC,0.99993097782135,EU,6
Louisiana,31.00047,-92.0004,USA,4331987,Louisiana,A,ADM1,2428571,Louisiana,USA,0.9999754428863524,NA,9
Florida,29.36901,-95.00565,USA,7287689,Gulf Coast,L,AREA,2428571,Gulf Coast,USA,0.9998724460601808,NA,9
,39.76,-98.5,USA,6252001,United States,A,PCLI,2428571,United States,USA,0.999996781349182,NA,12
Louisiana,29.95465,-90.07507,USA,4335045,New Orleans,P,PPLA2,2429601,New Orleans,USA,0.9647448658943176,NA,10
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,2429714,Beijing,CHN,0.9999812841415404,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2429714,China,CHN,0.999981164932251,AS,5
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2435519,China,CHN,0.999981164932251,AS,5
Beijing,40.03102,116.22108,CHN,1809103,Haidian Qu,A,ADM3,2435519,Haidian,CHN,0.9213235974311828,AS,7
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,2435519,Beijing,CHN,0.9999812841415404,AS,7
NCT,28.70113,77.10154,IND,8335427,North West Delhi,A,ADM2,2440583,Delhi,IND,0.9991698265075684,AS,5
,22.0,79.0,IND,1269750,Republic of India,A,PCLI,2440583,India,IND,0.9999233484268188,AS,5
NCT,28.63568,77.22539,IND,8347332,New Delhi,A,ADM2,2440583,New Delhi,IND,0.99993097782135,AS,8
Punjab,30.91667,75.41667,IND,1259223,State of Punjab,A,ADM1,2440583,Punjab,IND,0.9834232330322266,AS,6
Haryana,29.25,76.33333,IND,1270260,State of Haryāna,A,ADM1,2440583,Haryana,IND,0.99993097782135,AS,7
,35.68536,139.75309,JPN,1861060,Japan,A,PCLI,2440705,Japan,JPN,0.999810516834259,AS,5
,-20.3,57.58333,MUS,934292,Republic of Mauritius,A,PCLI,2441097,Mauritius,MUS,0.999810516834259,AF,9
Nevada,36.17497,-115.13722,USA,5506956,Las Vegas,P,PPLA2,2444238,Las Vegas,USA,0.93927663564682,NA,8
Nevada,39.25021,-116.75119,USA,5509151,Nevada,A,ADM1,2444238,Nevada,USA,0.9971505999565125,NA,6
New York,40.71427,-74.00596999999998,USA,5128581,New York City,P,PPL,2444275,New York City (,USA,0.9647448658943176,NA,11
New York,40.78343,-73.96625,USA,5125771,Manhattan,P,PPLA2,2444275,Manhattan,USA,0.9647448658943176,NA,9
Beijing,39.91691,116.39706,CHN,2038349,Beijing Shi,A,ADM1,2444488,Beijing,CHN,0.99993097782135,AS,7
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2444488,China,CHN,0.9999233484268188,AS,5
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,2445152,Ethiopia,ETH,0.99993097782135,AF,8
Oromiya,7.66667,37.0,ETH,333766,Jimma Zone,A,ADM2,2445152,Jimma zone,ETH,0.9975010752677916,AF,9
Victoria,-37.814,144.96331999999995,AUS,2158177,Melbourne,P,PPLA,2445440,Melbourne,AUS,0.9971505999565125,OC,9
Western Australia,-31.97619000000001,115.90525,AUS,8478275,Victoria Park,P,PPLX,2445440,Victoria,AUS,0.93927663564682,OC,8
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,2445440,Australia,AUS,0.999810516834259,OC,9
,33.0,44.0,IRQ,99237,Republic of Iraq,A,PCLI,2446315,iraq,IRQ,0.9999773502349854,AS,4
,33.0,44.0,IRQ,99237,Republic of Iraq,A,PCLI,2446315,Iraq,IRQ,0.9999988079071044,AS,4
,60.0,100.0,RUS,2017370,Russian Federation,A,PCLI,2449468,Russia,RUS,0.9970377683639526,EU,6
Novosibirsk,55.0415,82.9346,RUS,1496747,Novosibirsk,P,PPLA,2449468,Novosibirsk,RUS,0.99310302734375,EU,11
Thừa Thiên-Huế,16.4619,107.59546,VNM,1580240,Huế,P,PPLA,2450622,Hue,VNM,0.959717869758606,AS,3
,16.16667,107.83333,VNM,1562822,Socialist Republic of Vietnam,A,PCLI,2450622,Viet Nam,VNM,0.9971505999565125,AS,7
,-6.0,35.0,TZA,149590,United Republic of Tanzania,A,PCLI,2452991,Tanzania,TZA,0.999810516834259,AF,8
Jiangsu,31.56887,120.28857,CHN,1790923,Wuxi,P,PPLA2,2453100,Wuxi,CHN,0.99993097782135,AS,4
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2453100,China,CHN,0.9999233484268188,AS,5
England,51.50853,-0.12574000000000002,GBR,2643743,London,P,PPLC,2453966,London,GBR,0.9647448658943176,EU,6
England,51.5,-0.16667,GBR,2648110,Greater London,A,ADM2,2453966,Greater London,GBR,0.9881994724273682,EU,13
,54.75844,-2.69531,GBR,2635167,United Kingdom of Great Britain and Northern Ireland,A,PCLI,2453966,United Kingdom,GBR,0.9881994724273682,EU,13
,35.0,105.0,CHN,1814991,People’s Republic of China,A,PCLI,2454882,China,CHN,1.0,AS,5
Gansu,37.75,102.75,CHN,1810676,Gansu Sheng,A,ADM1,2454882,Gansu,CHN,0.9999990463256836,AS,5
Shaanxi,36.0,109.0,CHN,1796480,Shaanxi,A,ADM1,2454882,Shaanxi,CHN,0.9999990463256836,AS,7
Guangxi Zhuang Autonomous Region,24.0,109.0,CHN,1809867,Guangxi Zhuangzu Zizhiqu,A,ADM1,2454882,Guangxi,CHN,0.9999990463256836,AS,7
Yunnan,25.0,101.5,CHN,1785694,Yunnan Sheng,A,ADM1,2454882,Yunnan,CHN,0.9999990463256836,AS,6
Brussels Capital,50.85045,4.3487800000000005,BEL,2800866,Brussels,P,PPLC,2455621,Brussels,BEL,0.9971505999565125,EU,8
,50.75,4.5,BEL,2802361,Kingdom of Belgium,A,PCLI,2455621,Belgium,BEL,0.999810516834259,EU,7
Apulia,40.34576,18.1663,ITA,6621152,Lecce railway station,S,RSTN,2455621,LCZ,ITA,0.8828383088111877,EU,3
Illinois,42.05559,-87.6745,USA,4904176,Northwestern University,S,SCH,2455621,North Western,USA,0.9656223058700562,NA,12
Liaoning,41.30409,124.13716,CHN,7397854,Mapi Janggou,P,PPL,2457734,MDPI,CHN,0.8828383088111877,AS,4
Texas,32.78306,-96.80667,USA,4684888,Dallas,P,PPLA2,2457919,Dallas,USA,0.9647448658943176,NA,6
,24.0,90.0,BGD,1210997,Bangladesh,A,PCLI,2459339,Bangladesh,BGD,0.999810516834259,AS,10
,-29.0,24.0,ZAF,953987,Republic of South Africa,A,PCLI,2459595,South Africa,ZAF,0.9999812841415404,AF,11
North-West,-25.95559,25.80782,ZAF,8347376,Ngaka Modiri Molema District Municipality,A,ADM2,2459595,Molema,ZAF,0.9998397827148438,AF,6
Tennessee,35.96064000000001,-83.92074000000002,USA,4634946,Knoxville,P,PPLA2,2459622,Knoxville,USA,0.999810516834259,NA,9
Tennessee,35.75035,-86.25027,USA,4662168,Tennessee,A,ADM1,2459622,Tennessee,USA,0.9971505999565125,NA,9
Penang,5.39992,100.23884,MYS,1735107,Pulau Pinang,T,ISL,2460078,Penang Island,MYS,0.9881994724273682,AS,12
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,2460124,Australia,AUS,0.999996781349182,OC,9
Michigan,42.33143,-83.04575,USA,4990729,Detroit,P,PPLA2,2460127,Detroit,USA,0.9647448658943176,NA,7
California,37.25022,-119.75126000000002,USA,5332921,California,A,ADM1,2460132,California,USA,0.99993097782135,NA,10
Alabama,32.818740000000005,-85.17939,USA,4095186,Valley,P,PPL,2460132,Valley,USA,0.9991698265075684,NA,6
California,36.74773,-119.77237,USA,5350937,Fresno,P,PPLA2,2460132,Fresno,USA,0.9991698265075684,NA,6
California,35.34285,-118.7299,USA,5362932,Kern County,A,ADM2,2460132,Kern,USA,0.9950605034828186,NA,4
California,35.38742,-120.4522,USA,5392329,San Luis Obispo County,A,ADM2,2460132,San Luis Obispo,USA,0.9991698265075684,NA,13
California,36.22016,-118.80047,USA,5403789,Tulare County,A,ADM2,2460132,Tulare,USA,0.99993097782135,NA,6
England,51.33333,-1.5,GBR,2637432,Southern,A,ADMD,2460133,Southern England,GBR,0.999810516834259,EU,15
Liaoning,41.30409,124.13716,CHN,7397854,Mapi Janggou,P,PPL,2460136,MDPI,CHN,0.8828383088111877,AS,4
Liaoning,41.30409,124.13716,CHN,7397854,Mapi Janggou,P,PPL,2460174,MDPI,CHN,0.8828383088111877,AS,4
,8.1,-1.2,GHA,2300660,Republic of Ghana,A,PCLI,2461370,Ghana,GHA,0.9999812841415404,AF,5
,60.10867,-113.64258,CAN,6251999,Canada,A,PCLI,2461981,Canada,CAN,0.999996781349182,NA,6
Punjab,31.415540000000004,73.08969,PAK,1179400,Faisalabad,P,PPLA2,2462847,Faisalabad,PAK,0.9881994724273682,AS,10
,2.5,112.5,MYS,1733045,Malaysia,A,PCLI,2463729,Malaysia,MYS,0.999810516834259,AS,8
Negeri Sembilan,2.741,101.9697,MYS,7796585,Rumah Rakyat Sikamat,P,PPL,2463729,Sikamat,MYS,0.9972315430641174,AS,7
,1.0,38.0,KEN,192950,Republic of Kenya,A,PCLI,2463743,Kenya,KEN,0.999810516834259,AF,5
Mombasa,-4.02,39.66667,KEN,186298,Mombasa,A,ADM1,2463743,Mombasa,KEN,0.999810516834259,AF,7
,54.75844,-2.69531,GBR,2635167,United Kingdom of Great Britain and Northern Ireland,A,PCLI,2463871,Britain,GBR,0.999996781349182,EU,7
,-25.0,135.0,AUS,2077456,Commonwealth of Australia,A,PCLI,2463932,Australia,AUS,0.9999995231628418,OC,9
New South Wales,-33.0,146.0,AUS,2155400,State of New South Wales,A,ADM1,2463932,NSW,AUS,0.9999991655349731,OC,3
,40.0,-4.0,ESP,2510769,Kingdom of Spain,A,PCLI,2463966,Spain,ESP,0.999996781349182,EU,5
Punjab,30.0,70.0,PAK,1168579,Islamic Republic of Pakistan,A,PCLI,2464096,Pakistan,PAK,0.9997636675834656,AS,8
Khyber Pakhtunkhwa,35.3211,72.6135,PAK,1481519,Balakot Khwar,H,STM,2464096,Balakot,PAK,0.9972315430641174,AS,7
,-29.0,24.0,ZAF,953987,Republic of South Africa,A,PCLI,2464295,South Africa,ZAF,0.9999812841415404,AF,11
North-West,-25.95559,25.80782,ZAF,8347376,Ngaka Modiri Molema District Municipality,A,ADM2,2464295,Molema,ZAF,0.9998397827148438,AF,6
,9.0,39.5,ETH,337996,Federal Democratic Republic of Ethiopia,A,PCLI,2464385,Ethiopia,ETH,0.999810516834259,AF,8
