index,doc_id,High,Low,Lower-middle,Upper-middle,Health system demand,All-cause mortality,Respiratory,Chronic,Infectious disease,WASH,Food & nutrition,Maternal & child health,Mental health,Occupational health & injury
7233,3337777,0,0,1,0,0.06014148951127653,0.015304150691362034,0.05226481913805624,0.0,0.03713200720448222,0.0,0.0,0.0014168139187310678,0.0,0.015204788950798725
7234,3337842,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001341966135358196,0.0,0.0
7235,3337854,1,0,0,0,0.012059042967130564,0.0,0.0,0.0,0.00047278640457791663,0.0,0.0,0.0,0.05366208002281519,0.0005160371265279049
7236,3337892,1,0,0,0,0.002964700511497012,0.0,0.0,0.0,0.0,0.0,0.007398228718264002,0.01463681121521599,0.0,0.0
7237,3338061,0,0,0,1,0.010642843656396622,0.0,0.0,0.0,0.0,0.0,0.19936132005089638,0.0,0.0,0.0
7238,3338130,1,0,0,0,0.0007970010077840049,0.0,0.0,0.0,0.010961845496521338,0.0,9.654675760904902e-05,0.0024301722670112074,0.004330477082476662,0.0
7239,3338176,1,0,0,0,0.0024613444035404422,0.0003840733418920087,0.0042232072930832205,0.0019838707112225643,0.005877337941487587,0.010276664862145124,0.0059679257764924205,0.0,0.0011442213195548934,0.0
7240,3338357,1,0,0,0,0.028748030471145204,0.0018508133913528707,0.0,0.00047410049040424746,0.0,0.0,0.0,0.003650155460948661,0.036639722885898174,0.003429968348794371
7241,3338490,1,0,0,0,0.0506749878879109,0.028928251219043365,0.0006075481432097401,0.0,0.012306067199161913,0.0,0.0,0.0,0.05341945807646189,0.026274118092920157
7242,3338540,0,0,0,1,0.0,0.0,0.0,0.01072879584357183,0.011229629966228604,0.0,0.02171758956472973,0.0,0.0031906198725995512,0.0
7243,3338582,1,0,0,0,0.0,0.008410058638786057,0.0,0.0,0.0,0.010438010947141597,0.0,0.0,0.10077736688656402,0.0
7244,3338760,1,0,0,0,0.009585324834336422,0.0,0.0003897728272994361,0.0,0.0,0.0,0.0,0.010351812904198775,0.0025118180915173855,0.0008763559762736979
7245,3338846,1,0,0,0,0.0022120383493516717,0.0,0.0,0.001424982775090283,0.00022963508822965528,0.0008086082413171167,0.0,0.0,0.0,0.0
7246,3338892,1,0,0,0,0.0019123686782826868,0.0,6.106481749005461e-05,0.0016382902588006224,0.00040044432416755577,0.0,0.0,0.0,0.0,0.005712292691341543
7247,3338898,0,0,0,1,0.010400942494610294,0.016295429982500123,0.0002866834776435626,0.001739949961875492,0.002581381685805559,0.0,0.028451684675530227,0.0,0.0,0.0
7248,3338963,1,0,0,0,0.0004460404152597597,0.001614619092053705,0.0,0.00027489254876307675,0.0,0.0012089197177643281,0.010849789898429671,0.0,0.00960668360996358,0.0
7249,3339143,1,0,0,0,0.03239783185875523,0.0,0.00017057195251255356,0.0,0.0025119317730845393,0.0,0.0012268577332571688,5.469858561676347e-05,0.0,0.0
7250,3339259,1,0,0,0,0.008474715497770718,0.015533939470507628,0.0,0.0,0.006285204052991327,0.0007120562065524804,0.0010912341483681604,0.0035198790663755358,0.0,0.0
7251,3339327,1,0,0,0,0.016210143172746813,0.0,0.0,0.0,0.0,0.003748004128817582,0.0008097505797794298,0.0,0.0,0.0
7252,3339351,0,1,0,0,0.0,0.0,0.0017060377470541185,0.0,0.24887544924986887,0.010987090495319997,0.0,0.0,0.0,0.001788932996660123
7253,3339485,1,0,0,0,0.009592775942016187,1.5878906582288596e-05,0.0030764330529110756,0.006089128858417739,0.0023653681312271573,0.00783863590438661,0.0,0.0,0.015610101938309808,0.0
7254,3339498,1,0,0,0,0.03981619653299644,0.00040723521057251075,0.004513084051256294,0.01488023965620737,0.0,0.0,0.0,0.0,0.13191014833383516,0.0
7255,3339581,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7256,3339646,1,0,0,0,0.003863011380395045,0.0,0.0005711511288222307,0.003283028275992152,0.003733290270769943,0.0,0.0,0.0,0.09479707448153554,0.0
7257,3340231,1,0,0,0,0.0013064035024990435,0.17746471184880463,0.0006699794787124506,0.0017108564790684112,0.020949649841325628,0.0,0.0,0.023856111645058378,0.0,0.0
7258,3340403,0,1,0,0,0.0025458992377131013,0.0018679940042570938,0.001803203662081866,6.0570844828591e-05,0.0004984242246221744,0.0,0.0046208372034800245,0.048820251303352526,0.000592048052625221,0.0
7259,3342136,0,0,1,0,0.0535889152571931,0.003151257751933259,0.0,0.009101570732401422,0.020590529265837633,0.0,0.0,0.02392996656920083,0.0,0.0
7260,3342246,1,0,0,0,0.007233018653294468,0.0,0.0,0.0,0.0,0.0,0.002299517198353962,0.007374403712086661,0.024075078659846122,0.0
7261,3343363,1,0,0,0,0.018791784843072614,0.0008989344157109569,0.00020675110001982917,0.0,0.0010150024434394732,0.0,0.0,0.10140933543069917,0.0018140062406544935,0.0
7262,3343402,0,1,0,0,0.014429465718304217,0.0,0.0,0.0,0.0031285724072856462,0.012041536922605038,0.0,0.0,0.0020698569953558972,0.0
7263,3343747,1,0,0,0,0.0046737219502898135,0.0011031092845398232,0.0,0.0074370608631401025,0.0,0.0,0.0,0.00042092459820394865,0.07782044578510933,0.0
7264,3344260,1,0,0,0,0.003544554253751199,0.0,0.0,0.03624784257732423,0.0,0.0,0.03125104407268072,0.0,0.0,0.080813883690986
7265,3346490,1,0,0,0,0.0005060447647425586,0.0,0.0,4.039164408562997e-05,0.0033241776580669206,0.0,0.0,0.00625911233619103,0.009419611772828105,0.0
7266,3346596,1,0,0,0,0.0023920651345140714,0.0,0.0,0.06937389058976819,0.0,0.0,0.0,0.001496294638501805,0.0016348737555245442,0.1306374067382568
7267,3347158,1,0,0,0,0.005201070480187371,0.002686008556594596,7.922702758690199e-05,0.0,0.0,0.0,0.0,0.019221057580557786,0.02351656464442717,0.0
7268,3347304,1,0,0,0,0.00042222771371986414,0.0007755146565117926,0.001292251474089755,0.03039331839003362,0.0005612237186082918,0.0,0.0025568327609159147,0.000513110520487385,0.04643130121227773,0.0013980322821852491
7269,3349772,0,0,0,1,0.003174035955962108,0.0,0.0,0.0,0.0,0.0,0.0,0.06970585442012392,0.06200300836330331,0.0
7270,3351092,1,0,0,0,0.0,0.0002063862392043526,0.0,0.0,0.000508075563168766,0.0,0.0,0.0,0.052214354448838846,0.0
7271,3351388,1,0,0,0,0.1162369852875511,0.0009889261816348636,0.0,0.0003536932562365881,0.0,0.000212089145337336,0.0018014793650805493,0.003233608521972146,0.0,0.012653690566114054
7272,3352105,0,0,1,0,0.0387805986381034,0.0,0.0,0.0,0.0004794967198457956,0.0,0.0,0.0007315619105369744,0.13767101701640924,0.0
7273,3352110,0,1,0,0,0.00510924101890048,0.015442298921223134,0.0008693215258488504,0.0,0.0002984849213488806,0.0,0.0,0.0,0.0027539227721665926,0.18823785145698485
7274,3354701,1,0,0,0,0.002288691052433413,0.004573480916610184,0.0008976951245258845,0.0,0.008262382955566517,0.0,0.0,0.0,0.0,0.0
7275,3354936,0,1,0,0,0.015227127997498898,0.0,0.0039522264018479894,0.0,0.02133634540153536,0.00354169935276734,0.006677875161388814,0.032348632624326724,5.257667124626248e-05,0.020611993074194073
7276,3357281,1,0,0,1,0.0,0.028567763267801773,0.0,0.0,0.010320569222635906,0.0,0.0026222097303919673,0.0025953713885586423,0.000556033745540944,0.002661086407329276
7277,3357361,0,0,0,1,0.0,0.0,0.002091332893076506,0.0,0.0,0.0,0.0,0.015566292178517564,0.0,0.0
7278,3357369,0,0,1,0,0.00036541490151982965,0.011237850849438864,0.019179673092072816,0.0,0.0021864906783551933,0.0,0.0,0.024443326387797795,0.0,0.0
7279,3357391,0,0,1,0,0.0,0.009227793856527004,0.046937314621669564,0.06623684881643238,0.0,0.0,4.2526547019927706e-05,0.021762133310071957,0.0,0.0
7280,3357458,1,0,0,0,0.015819120466313147,0.0,0.0,0.0,0.0,0.00022313582743543168,0.0010948128583262943,0.1399730760653929,0.030159221172509965,0.005855202520398964
7281,3359727,0,0,0,1,0.09777831245933453,0.0,0.031508404213937725,0.001030437817240801,0.049607660867957405,0.0,0.0,0.014437272822347191,0.0,0.0
7282,3359744,0,0,0,1,0.11724926481750317,0.11145173569556228,0.0015279702257845831,0.0,0.0,0.0021536662179007272,0.0017914039789476298,0.000760422649349966,0.0,0.0
7283,3359764,1,0,0,0,0.0,0.0,0.0027200220357593823,0.0,0.0,0.0,0.0,0.0011339848505655238,0.0,0.0
7284,3359799,0,0,1,0,0.09813838369723096,0.00011714743574543562,0.00040600139372286244,0.008061640957930563,0.1706194823012307,0.0,0.0,0.0018973562945608926,0.0,0.0
7285,3359872,1,0,0,0,0.013171426592184819,0.0018823079556761785,0.0,0.004896792135408063,0.00355840570993664,0.028450365325736464,0.0013640666190897184,0.0027004767427448524,0.0012744643162550784,0.0016230699612193307
7286,3359913,0,0,1,0,0.006549332892694411,0.0,0.08381696646612682,0.0,0.02003282744421012,0.0,0.0,0.0,0.0,0.0
